,DateTime,Latitude,Longitude,xco2,xco2_quality_flag,pressure_levels,Year,Month,Day
294,2014-11-01 07:41:23.350,11.489368,84.577675,395.85104,0,0.10086656,2014,11,1
295,2014-11-01 07:41:23.360,11.478075,84.58031,395.5962,0,0.10081576,2014,11,1
296,2014-11-01 07:41:23.370,11.466739,84.58285,395.24887,1,0.101003885,2014,11,1
297,2014-11-01 07:41:23.380,11.455349,84.58529,395.80856,1,0.100991726,2014,11,1
298,2014-11-01 07:41:23.710,11.552752,84.561615,395.91272,1,0.10089236,2014,11,1
299,2014-11-01 07:41:23.720,11.541643,84.56464,396.0107,1,0.10090503,2014,11,1
300,2014-11-01 07:41:23.730,11.5304365,84.56757,396.3107,0,0.10091898,2014,11,1
301,2014-11-01 07:41:23.740,11.519168,84.57043,396.29672,1,0.10084085,2014,11,1
302,2014-11-01 07:41:23.750,11.507953,84.57316,396.1611,0,0.10088774,2014,11,1
303,2014-11-01 07:41:23.760,11.496659,84.5758,396.30795,0,0.10095414,2014,11,1
304,2014-11-01 07:41:23.770,11.485322,84.57834,396.07584,0,0.10078622,2014,11,1
305,2014-11-01 07:41:23.780,11.473933,84.58079,395.5838,0,0.10096599,2014,11,1
306,2014-11-01 07:41:24.010,11.571336,84.557076,395.9987,1,0.1008484,2014,11,1
307,2014-11-01 07:41:24.020,11.560227,84.560104,395.33932,0,0.1009102,2014,11,1
308,2014-11-01 07:41:24.030,11.549022,84.56305,396.55603,0,0.100896016,2014,11,1
309,2014-11-01 07:41:24.040,11.537752,84.5659,395.9781,1,0.10074307,2014,11,1
310,2014-11-01 07:41:24.050,11.526537,84.568634,395.79803,0,0.10079695,2014,11,1
311,2014-11-01 07:41:24.060,11.515245,84.57128,396.37482,0,0.10088332,2014,11,1
312,2014-11-01 07:41:24.070,11.503911,84.57383,396.2262,0,0.10091643,2014,11,1
313,2014-11-01 07:41:24.080,11.492524,84.57628,396.06235,0,0.10099878,2014,11,1
314,2014-11-01 07:41:24.310,11.589943,84.55252,394.70364,0,0.101000756,2014,11,1
315,2014-11-01 07:41:24.320,11.578836,84.55555,395.8761,1,0.10086722,2014,11,1
316,2014-11-01 07:41:24.330,11.567633,84.5585,395.58386,0,0.10087737,2014,11,1
317,2014-11-01 07:41:24.340,11.556366,84.561356,395.8394,1,0.10098924,2014,11,1
318,2014-11-01 07:41:24.350,11.545154,84.564095,395.84836,0,0.100894995,2014,11,1
319,2014-11-01 07:41:24.360,11.533863,84.56674,395.68756,1,0.10086004,2014,11,1
320,2014-11-01 07:41:24.370,11.522528,84.56929,396.19168,0,0.10088207,2014,11,1
321,2014-11-01 07:41:24.380,11.511141,84.57175,396.31116,0,0.10091336,2014,11,1
322,2014-11-01 07:41:24.720,11.597454,84.550995,394.48834,1,0.100797586,2014,11,1
323,2014-11-01 07:41:24.730,11.58625,84.55395,395.59814,1,0.10098309,2014,11,1
324,2014-11-01 07:41:24.740,11.574984,84.55681,395.89523,1,0.10081698,2014,11,1
325,2014-11-01 07:41:24.750,11.56377,84.55955,395.96945,0,0.10096273,2014,11,1
326,2014-11-01 07:41:24.760,11.55248,84.5622,395.89557,1,0.100993365,2014,11,1
327,2014-11-01 07:41:24.770,11.541144,84.56476,395.481,0,0.10096955,2014,11,1
328,2014-11-01 07:41:24.780,11.529757,84.56722,396.38293,0,0.10083769,2014,11,1
329,2014-11-01 07:41:25.040,11.5936,84.55226,394.61578,0,0.10089685,2014,11,1
330,2014-11-01 07:41:25.050,11.582388,84.55501,395.18518,1,0.101026125,2014,11,1
331,2014-11-01 07:41:25.060,11.571097,84.55767,395.6109,1,0.10092256,2014,11,1
332,2014-11-01 07:41:25.070,11.559762,84.56024,395.88763,0,0.10098048,2014,11,1
333,2014-11-01 07:41:25.080,11.548375,84.56271,396.5076,0,0.10095093,2014,11,1
334,2014-11-01 07:41:25.350,11.601013,84.55055,396.45343,1,0.10057482,2014,11,1
335,2014-11-01 07:41:25.360,11.589723,84.55322,395.38168,1,0.10097274,2014,11,1
336,2014-11-01 07:41:25.370,11.578388,84.55579,396.1261,1,0.101015344,2014,11,1
337,2014-11-01 07:41:25.380,11.567001,84.55827,396.18228,0,0.10100804,2014,11,1
338,2014-11-01 07:41:25.710,11.664426,84.53442,396.4683,1,0.100857705,2014,11,1
339,2014-11-01 07:41:25.720,11.653321,84.537476,398.13095,1,0.10075545,2014,11,1
340,2014-11-01 07:41:25.770,11.597014,84.55135,395.27673,1,0.10088866,2014,11,1
341,2014-11-01 07:41:25.780,11.585627,84.55383,395.94232,1,0.100854486,2014,11,1
342,2014-11-01 07:41:26.010,11.683052,84.529945,397.1144,1,0.100850426,2014,11,1
343,2014-11-01 07:41:26.020,11.6719475,84.533005,395.9501,0,0.10086593,2014,11,1
344,2014-11-01 07:41:26.030,11.660745,84.53599,396.00803,1,0.100872114,2014,11,1
345,2014-11-01 07:41:26.330,11.679299,84.53147,396.73608,0,0.10086354,2014,11,1
346,2014-11-01 07:41:26.340,11.668026,84.53436,396.24844,1,0.1009388,2014,11,1
347,2014-11-01 07:41:26.350,11.656806,84.537125,396.34348,1,0.100800455,2014,11,1
348,2014-11-01 07:41:26.710,11.7201605,84.52089,396.82446,1,0.10068866,2014,11,1
349,2014-11-01 07:41:26.740,11.686565,84.52984,396.70602,1,0.10041064,2014,11,1
350,2014-11-01 07:41:26.750,11.675346,84.53261,396.08783,0,0.10092371,2014,11,1
351,2014-11-01 07:41:26.760,11.664048,84.53529,395.89008,0,0.10093129,2014,11,1
352,2014-11-01 07:41:26.770,11.652705,84.53789,397.88126,1,0.100727186,2014,11,1
353,2014-11-01 07:41:27.010,11.738701,84.51636,396.36176,1,0.10105345,2014,11,1
354,2014-11-01 07:41:27.020,11.72759,84.519424,396.69522,1,0.10079621,2014,11,1
355,2014-11-01 07:41:27.030,11.716379,84.522415,395.88187,1,0.100689076,2014,11,1
356,2014-11-01 07:41:27.060,11.682581,84.530785,396.17502,0,0.10082742,2014,11,1
357,2014-11-01 07:41:27.070,11.67123,84.53337,395.3856,0,0.10090506,2014,11,1
358,2014-11-01 07:41:27.080,11.659827,84.535866,396.46915,1,0.100952916,2014,11,1
359,2014-11-01 07:41:27.310,11.757181,84.51179,397.54398,1,0.10079096,2014,11,1
360,2014-11-01 07:41:27.320,11.746062,84.51486,397.13556,1,0.10090351,2014,11,1
361,2014-11-01 07:41:27.330,11.734844,84.51785,396.71722,1,0.100934915,2014,11,1
362,2014-11-01 07:41:27.340,11.723563,84.52075,396.1477,1,0.10070809,2014,11,1
363,2014-11-01 07:41:27.350,11.712336,84.52353,395.79233,1,0.100387886,2014,11,1
364,2014-11-01 07:41:27.380,11.678276,84.53131,396.13812,1,0.10085917,2014,11,1
365,2014-11-01 07:41:27.710,11.775631,84.5072,396.5251,1,0.100935906,2014,11,1
366,2014-11-01 07:41:27.730,11.753294,84.513275,396.3062,1,0.10084954,2014,11,1
367,2014-11-01 07:41:27.740,11.742013,84.51618,396.94653,0,0.10091721,2014,11,1
368,2014-11-01 07:41:27.750,11.730785,84.51897,396.7879,1,0.1009601,2014,11,1
369,2014-11-01 07:41:27.760,11.719479,84.52166,396.83994,1,0.10065309,2014,11,1
370,2014-11-01 07:41:28.010,11.794081,84.50262,397.5745,1,0.10100904,2014,11,1
371,2014-11-01 07:41:28.030,11.771744,84.508705,396.96054,0,0.10106777,2014,11,1
372,2014-11-01 07:41:28.040,11.760462,84.51161,396.5084,1,0.10071088,2014,11,1
373,2014-11-01 07:41:28.050,11.749234,84.514404,396.922,1,0.10084773,2014,11,1
374,2014-11-01 07:41:28.060,11.737927,84.517105,396.29468,1,0.10091058,2014,11,1
375,2014-11-01 07:41:28.070,11.726576,84.51971,396.47443,1,0.10092137,2014,11,1
376,2014-11-01 07:41:28.080,11.715172,84.52222,396.49277,1,0.10074575,2014,11,1
377,2014-11-01 07:41:28.310,11.812533,84.49804,396.4992,0,0.1010662,2014,11,1
378,2014-11-01 07:41:28.320,11.8014145,84.50113,396.7353,1,0.10102651,2014,11,1
379,2014-11-01 07:41:28.330,11.790196,84.50414,397.42142,1,0.10097125,2014,11,1
380,2014-11-01 07:41:28.340,11.778915,84.50706,398.20264,1,0.10089931,2014,11,1
381,2014-11-01 07:41:28.350,11.767687,84.50985,396.4227,1,0.100893825,2014,11,1
382,2014-11-01 07:41:28.360,11.75638,84.51256,395.88385,1,0.10077603,2014,11,1
383,2014-11-01 07:41:28.370,11.7450285,84.51517,397.20175,1,0.100960575,2014,11,1
384,2014-11-01 07:41:28.380,11.733624,84.517685,396.5484,1,0.10099982,2014,11,1
385,2014-11-01 07:41:28.710,11.830988,84.49348,396.09393,1,0.10094269,2014,11,1
386,2014-11-01 07:41:28.720,11.819868,84.49657,396.3354,1,0.101038136,2014,11,1
387,2014-11-01 07:41:28.730,11.80865,84.49958,396.8135,0,0.10105257,2014,11,1
388,2014-11-01 07:41:28.740,11.797369,84.5025,396.9314,1,0.10093169,2014,11,1
389,2014-11-01 07:41:28.750,11.78614,84.5053,397.37732,1,0.100876026,2014,11,1
390,2014-11-01 07:41:28.760,11.774833,84.50801,397.94492,1,0.10099457,2014,11,1
391,2014-11-01 07:41:28.770,11.763481,84.51063,396.35556,1,0.10077539,2014,11,1
392,2014-11-01 07:41:28.780,11.752076,84.513145,396.02158,1,0.1007785,2014,11,1
393,2014-11-01 07:41:29.010,11.849442,84.48891,396.63486,1,0.10112236,2014,11,1
394,2014-11-01 07:41:29.020,11.838322,84.492004,396.07562,1,0.10089587,2014,11,1
395,2014-11-01 07:41:29.030,11.827104,84.49502,396.32254,0,0.10103163,2014,11,1
396,2014-11-01 07:41:29.040,11.815822,84.49795,396.27475,0,0.101004004,2014,11,1
397,2014-11-01 07:41:29.050,11.804593,84.500755,397.03168,1,0.10096076,2014,11,1
398,2014-11-01 07:41:29.060,11.793292,84.50347,396.79526,1,0.100934185,2014,11,1
399,2014-11-01 07:41:29.070,11.781947,84.50609,397.23096,1,0.10095889,2014,11,1
400,2014-11-01 07:41:29.080,11.77055,84.508606,397.09787,0,0.10085288,2014,11,1
401,2014-11-01 07:41:29.310,11.867956,84.48432,396.7078,1,0.10090659,2014,11,1
402,2014-11-01 07:41:29.320,11.856844,84.48743,396.39093,0,0.10119621,2014,11,1
403,2014-11-01 07:41:29.330,11.8456335,84.49044,396.90662,1,0.101009645,2014,11,1
404,2014-11-01 07:41:29.340,11.834358,84.49337,396.6035,1,0.1008834,2014,11,1
405,2014-11-01 07:41:29.350,11.823137,84.496185,396.54913,0,0.101044595,2014,11,1
406,2014-11-01 07:41:29.360,11.811836,84.4989,396.4999,0,0.10105993,2014,11,1
407,2014-11-01 07:41:29.370,11.800491,84.501526,396.99283,1,0.100995995,2014,11,1
408,2014-11-01 07:41:29.380,11.789093,84.50405,397.32672,1,0.10097098,2014,11,1
409,2014-11-01 07:41:29.710,11.886501,84.47973,396.6265,1,0.10070661,2014,11,1
410,2014-11-01 07:41:29.720,11.875389,84.482834,397.0858,1,0.10095526,2014,11,1
411,2014-11-01 07:41:29.730,11.864178,84.48586,396.679,1,0.10093171,2014,11,1
412,2014-11-01 07:41:29.740,11.852903,84.4888,395.61328,1,0.101021536,2014,11,1
413,2014-11-01 07:41:29.750,11.8416815,84.49161,396.07373,1,0.10095835,2014,11,1
414,2014-11-01 07:41:29.760,11.83038,84.49434,396.19772,0,0.100971766,2014,11,1
415,2014-11-01 07:41:29.770,11.819036,84.49696,397.10782,0,0.10104161,2014,11,1
416,2014-11-01 07:41:29.780,11.807636,84.4995,396.7384,1,0.101119995,2014,11,1
417,2014-11-01 07:41:30.010,11.905046,84.47514,395.62253,0,0.10086277,2014,11,1
418,2014-11-01 07:41:30.020,11.893934,84.47826,396.0088,1,0.10058298,2014,11,1
419,2014-11-01 07:41:30.030,11.882723,84.481285,396.1877,1,0.10078369,2014,11,1
420,2014-11-01 07:41:30.040,11.871448,84.48422,396.75168,1,0.10086191,2014,11,1
421,2014-11-01 07:41:30.050,11.860226,84.487045,397.10507,1,0.10091551,2014,11,1
422,2014-11-01 07:41:30.060,11.84893,84.48978,395.8289,1,0.10107065,2014,11,1
423,2014-11-01 07:41:30.070,11.837591,84.49242,395.77304,1,0.100961,2014,11,1
424,2014-11-01 07:41:30.080,11.826199,84.49496,396.38,0,0.10094712,2014,11,1
425,2014-11-01 07:41:30.320,11.9125395,84.47372,395.96307,1,0.10092294,2014,11,1
426,2014-11-01 07:41:30.330,11.901335,84.47675,396.42813,1,0.10069748,2014,11,1
427,2014-11-01 07:41:30.340,11.890066,84.479706,396.5591,1,0.10060897,2014,11,1
428,2014-11-01 07:41:30.360,11.867557,84.485275,396.5013,1,0.10090872,2014,11,1
429,2014-11-01 07:41:30.370,11.856217,84.487915,396.2974,1,0.10112795,2014,11,1
430,2014-11-01 07:41:30.380,11.844825,84.49046,396.53226,1,0.10102516,2014,11,1
431,2014-11-01 07:41:30.710,11.942272,84.46607,396.59967,1,0.10084266,2014,11,1
432,2014-11-01 07:41:30.720,11.931167,84.46919,395.8445,1,0.1010061,2014,11,1
433,2014-11-01 07:41:30.730,11.919962,84.472244,395.96466,1,0.10099305,2014,11,1
434,2014-11-01 07:41:30.740,11.908693,84.4752,396.24863,1,0.1008231,2014,11,1
435,2014-11-01 07:41:30.750,11.897477,84.47803,396.02878,1,0.10066177,2014,11,1
436,2014-11-01 07:41:30.760,11.886183,84.480774,396.8581,1,0.10073272,2014,11,1
437,2014-11-01 07:41:30.770,11.874843,84.48342,396.4906,1,0.100956045,2014,11,1
438,2014-11-01 07:41:30.780,11.86345,84.48597,397.402,1,0.10088968,2014,11,1
439,2014-11-01 07:41:31.010,11.960898,84.46155,396.98782,1,0.100466184,2014,11,1
440,2014-11-01 07:41:31.020,11.949793,84.464676,396.97473,1,0.10077396,2014,11,1
441,2014-11-01 07:41:31.030,11.938588,84.46773,396.57217,1,0.10094813,2014,11,1
442,2014-11-01 07:41:31.040,11.927319,84.47069,396.03912,1,0.10089565,2014,11,1
443,2014-11-01 07:41:31.050,11.916103,84.473526,395.8044,1,0.100890234,2014,11,1
444,2014-11-01 07:41:31.060,11.904807,84.47627,396.42813,1,0.10071176,2014,11,1
445,2014-11-01 07:41:31.070,11.893466,84.47892,395.80856,1,0.10067431,2014,11,1
446,2014-11-01 07:41:31.080,11.8820715,84.481476,396.87375,0,0.10087202,2014,11,1
447,2014-11-01 07:41:31.310,11.979512,84.45701,395.96237,1,0.100716226,2014,11,1
448,2014-11-01 07:41:31.320,11.968406,84.460144,396.8403,1,0.10058832,2014,11,1
449,2014-11-01 07:41:31.330,11.957199,84.463196,397.46222,0,0.10050406,2014,11,1
450,2014-11-01 07:41:31.340,11.94593,84.466156,396.79062,1,0.1008463,2014,11,1
451,2014-11-01 07:41:31.350,11.934712,84.469,395.44968,1,0.10088656,2014,11,1
452,2014-11-01 07:41:31.360,11.923415,84.471756,396.66446,1,0.10098476,2014,11,1
453,2014-11-01 07:41:31.370,11.912074,84.47441,396.1252,1,0.1008756,2014,11,1
454,2014-11-01 07:41:31.380,11.900679,84.47697,395.74454,1,0.10082254,2014,11,1
455,2014-11-01 07:41:31.710,11.998121,84.45247,396.05002,1,0.100573406,2014,11,1
456,2014-11-01 07:41:31.720,11.987014,84.455605,395.52432,1,0.10044285,2014,11,1
457,2014-11-01 07:41:31.730,11.975808,84.458664,396.3942,0,0.10081605,2014,11,1
458,2014-11-01 07:41:31.740,11.964538,84.46163,396.9266,1,0.10036804,2014,11,1
459,2014-11-01 07:41:31.750,11.9533205,84.46448,396.948,1,0.10050646,2014,11,1
460,2014-11-01 07:41:31.760,11.942024,84.46724,396.26102,1,0.10082845,2014,11,1
461,2014-11-01 07:41:31.770,11.930682,84.469894,396.39264,1,0.10104603,2014,11,1
462,2014-11-01 07:41:31.780,11.919287,84.472466,396.11652,1,0.1009884,2014,11,1
463,2014-11-01 07:41:32.010,12.016729,84.44793,396.44324,1,0.100926414,2014,11,1
464,2014-11-01 07:41:32.020,12.005623,84.45107,396.2533,1,0.1009649,2014,11,1
465,2014-11-01 07:41:32.030,11.994416,84.45413,396.40146,1,0.100412674,2014,11,1
466,2014-11-01 07:41:32.040,11.983146,84.45711,395.34726,1,0.10055417,2014,11,1
467,2014-11-01 07:41:32.050,11.971929,84.45996,396.16113,0,0.10070912,2014,11,1
468,2014-11-01 07:41:32.060,11.960634,84.462715,396.79102,1,0.10041756,2014,11,1
469,2014-11-01 07:41:32.070,11.949294,84.46538,397.06808,1,0.100714155,2014,11,1
470,2014-11-01 07:41:32.080,11.9379015,84.46794,396.45236,1,0.10081796,2014,11,1
471,2014-11-01 07:41:32.310,12.0353565,84.44334,396.1615,0,0.101081796,2014,11,1
472,2014-11-01 07:41:32.320,12.024252,84.44648,396.79907,1,0.10089007,2014,11,1
473,2014-11-01 07:41:32.330,12.013048,84.44954,396.12778,0,0.10087161,2014,11,1
474,2014-11-01 07:41:32.340,12.0017805,84.452515,396.42752,1,0.10068683,2014,11,1
475,2014-11-01 07:41:32.350,11.990565,84.45536,394.77386,1,0.100427896,2014,11,1
476,2014-11-01 07:41:32.360,11.979271,84.45812,395.26544,1,0.10066647,2014,11,1
477,2014-11-01 07:41:32.370,11.967931,84.46079,396.63263,1,0.10061302,2014,11,1
478,2014-11-01 07:41:32.380,11.956537,84.463356,397.24652,1,0.100509755,2014,11,1
479,2014-11-01 07:41:32.710,12.053993,84.43872,396.54153,1,0.10095569,2014,11,1
480,2014-11-01 07:41:32.720,12.042889,84.44187,396.08786,1,0.101039864,2014,11,1
481,2014-11-01 07:41:32.730,12.031685,84.44494,396.60873,1,0.100985184,2014,11,1
482,2014-11-01 07:41:32.740,12.020417,84.447914,396.74643,1,0.10090692,2014,11,1
483,2014-11-01 07:41:32.750,12.009202,84.45077,396.25,1,0.10087384,2014,11,1
484,2014-11-01 07:41:32.760,11.997907,84.45354,395.7535,0,0.10059061,2014,11,1
485,2014-11-01 07:41:32.770,11.986567,84.45621,394.7154,1,0.10064694,2014,11,1
486,2014-11-01 07:41:32.780,11.975173,84.45878,396.46637,0,0.100842915,2014,11,1
487,2014-11-01 07:41:33.010,12.07263,84.434105,396.51993,1,0.100904144,2014,11,1
488,2014-11-01 07:41:33.020,12.061525,84.43726,396.79022,1,0.10096809,2014,11,1
489,2014-11-01 07:41:33.030,12.050322,84.44033,396.8172,0,0.10086782,2014,11,1
490,2014-11-01 07:41:33.040,12.039053,84.44331,396.7498,0,0.100958504,2014,11,1
491,2014-11-01 07:41:33.050,12.027838,84.446175,395.80048,0,0.100917645,2014,11,1
492,2014-11-01 07:41:33.060,12.016543,84.448944,396.01425,0,0.10093848,2014,11,1
493,2014-11-01 07:41:33.070,12.005204,84.451614,396.53052,0,0.1008766,2014,11,1
494,2014-11-01 07:41:33.310,12.091273,84.42945,396.05057,1,0.100863084,2014,11,1
495,2014-11-01 07:41:33.320,12.08017,84.43261,396.09058,1,0.100910336,2014,11,1
496,2014-11-01 07:41:33.330,12.068966,84.43568,396.50278,1,0.10095111,2014,11,1
497,2014-11-01 07:41:33.340,12.057699,84.43866,396.3905,1,0.10085011,2014,11,1
498,2014-11-01 07:41:33.350,12.046484,84.44152,396.31552,0,0.10096708,2014,11,1
499,2014-11-01 07:41:33.360,12.03519,84.44429,395.99872,0,0.10102233,2014,11,1
500,2014-11-01 07:41:33.370,12.02385,84.44697,396.34558,0,0.100935645,2014,11,1
501,2014-11-01 07:41:33.380,12.012457,84.44955,396.2996,0,0.10095493,2014,11,1
502,2014-11-01 07:41:33.710,12.109926,84.42478,396.32074,1,0.100827426,2014,11,1
503,2014-11-01 07:41:33.720,12.098823,84.42794,396.14236,1,0.100916736,2014,11,1
504,2014-11-01 07:41:33.730,12.08762,84.43102,396.14325,0,0.1010088,2014,11,1
505,2014-11-01 07:41:33.740,12.076352,84.434006,396.65305,1,0.100859694,2014,11,1
506,2014-11-01 07:41:33.750,12.065138,84.436874,396.07663,0,0.100903064,2014,11,1
507,2014-11-01 07:41:33.760,12.0538435,84.43965,396.5547,0,0.10091513,2014,11,1
508,2014-11-01 07:41:33.770,12.042503,84.44233,396.91074,1,0.10093649,2014,11,1
509,2014-11-01 07:41:33.780,12.03111,84.444916,396.12634,1,0.10110903,2014,11,1
510,2014-11-01 07:41:34.010,12.128572,84.42011,396.1049,1,0.100896545,2014,11,1
511,2014-11-01 07:41:34.020,12.117469,84.42327,396.31857,1,0.10102127,2014,11,1
512,2014-11-01 07:41:34.030,12.106266,84.42635,395.94003,0,0.10097017,2014,11,1
513,2014-11-01 07:41:34.040,12.094998,84.429344,396.17734,1,0.10090882,2014,11,1
514,2014-11-01 07:41:34.050,12.083783,84.43222,396.00153,0,0.10094835,2014,11,1
515,2014-11-01 07:41:34.060,12.072484,84.435,395.7066,0,0.10101109,2014,11,1
516,2014-11-01 07:41:34.070,12.061139,84.43768,396.4305,0,0.10103265,2014,11,1
517,2014-11-01 07:41:34.080,12.04974,84.44027,396.7035,1,0.100950286,2014,11,1
518,2014-11-01 07:41:34.310,12.147174,84.41542,396.45248,1,0.10086395,2014,11,1
519,2014-11-01 07:41:34.320,12.1360655,84.41859,396.08975,1,0.10090247,2014,11,1
520,2014-11-01 07:41:34.330,12.124857,84.42168,395.98596,0,0.10097674,2014,11,1
521,2014-11-01 07:41:34.340,12.113584,84.42467,395.99252,1,0.1008858,2014,11,1
522,2014-11-01 07:41:34.350,12.102364,84.42754,396.1839,1,0.10090482,2014,11,1
523,2014-11-01 07:41:34.360,12.091063,84.43033,395.88947,0,0.10092163,2014,11,1
524,2014-11-01 07:41:34.370,12.079717,84.433014,396.46017,0,0.10096908,2014,11,1
525,2014-11-01 07:41:34.380,12.068317,84.43561,395.92188,0,0.10098747,2014,11,1
526,2014-11-01 07:41:34.710,12.165753,84.41073,396.2867,1,0.10081373,2014,11,1
527,2014-11-01 07:41:34.720,12.154645,84.4139,395.79083,1,0.10090429,2014,11,1
528,2014-11-01 07:41:34.730,12.1434355,84.41699,396.4291,0,0.10095464,2014,11,1
529,2014-11-01 07:41:34.740,12.132163,84.41999,396.01477,1,0.10089105,2014,11,1
530,2014-11-01 07:41:34.750,12.120942,84.42287,395.69626,0,0.100901574,2014,11,1
531,2014-11-01 07:41:34.760,12.109641,84.42566,396.37122,0,0.10093369,2014,11,1
532,2014-11-01 07:41:34.770,12.098295,84.42835,396.14438,0,0.10094545,2014,11,1
533,2014-11-01 07:41:34.780,12.086895,84.43095,396.5722,0,0.10099183,2014,11,1
534,2014-11-01 07:41:35.010,12.184333,84.40604,396.21585,1,0.10093212,2014,11,1
535,2014-11-01 07:41:35.020,12.1732235,84.40921,396.23587,0,0.10098101,2014,11,1
536,2014-11-01 07:41:35.030,12.162015,84.41231,396.5285,0,0.10089823,2014,11,1
537,2014-11-01 07:41:35.040,12.150742,84.415306,395.724,1,0.10091601,2014,11,1
538,2014-11-01 07:41:35.050,12.139521,84.41819,396.05283,1,0.100911275,2014,11,1
539,2014-11-01 07:41:35.060,12.128219,84.42099,395.86142,0,0.10096884,2014,11,1
540,2014-11-01 07:41:35.070,12.11687,84.42368,396.2669,0,0.10102041,2014,11,1
541,2014-11-01 07:41:35.080,12.105469,84.426285,396.28748,0,0.10095327,2014,11,1
542,2014-11-01 07:41:35.310,12.202898,84.40134,396.82288,1,0.10085992,2014,11,1
543,2014-11-01 07:41:35.320,12.191788,84.40452,396.17722,1,0.10093656,2014,11,1
544,2014-11-01 07:41:35.330,12.180577,84.407616,395.90765,0,0.100975364,2014,11,1
545,2014-11-01 07:41:35.340,12.169302,84.41062,396.97467,1,0.1007975,2014,11,1
546,2014-11-01 07:41:35.350,12.158079,84.41351,395.7824,0,0.10093897,2014,11,1
547,2014-11-01 07:41:35.360,12.146777,84.41631,396.07516,0,0.101052895,2014,11,1
548,2014-11-01 07:41:35.370,12.135428,84.419014,395.9512,0,0.10095627,2014,11,1
549,2014-11-01 07:41:35.380,12.124026,84.421616,396.09824,0,0.101016045,2014,11,1
550,2014-11-01 07:41:35.720,12.210346,84.39982,395.81766,1,0.10074626,2014,11,1
551,2014-11-01 07:41:35.730,12.199136,84.40292,396.72046,0,0.10089814,2014,11,1
552,2014-11-01 07:41:35.740,12.1878605,84.40594,396.30832,1,0.100926414,2014,11,1
553,2014-11-01 07:41:35.750,12.176638,84.40883,396.14917,0,0.10090985,2014,11,1
554,2014-11-01 07:41:35.760,12.165335,84.41164,396.7499,0,0.10092428,2014,11,1
555,2014-11-01 07:41:35.770,12.153986,84.414345,396.17175,0,0.10105402,2014,11,1
556,2014-11-01 07:41:35.780,12.142584,84.416954,396.43594,0,0.10099415,2014,11,1
557,2014-11-01 07:41:36.040,12.206419,84.40125,396.5011,1,0.10082482,2014,11,1
558,2014-11-01 07:41:36.050,12.195196,84.40415,396.48303,0,0.1008745,2014,11,1
559,2014-11-01 07:41:36.060,12.183892,84.40697,396.13937,0,0.10104062,2014,11,1
560,2014-11-01 07:41:36.070,12.172543,84.40968,396.28006,0,0.10091303,2014,11,1
561,2014-11-01 07:41:36.080,12.1611395,84.41231,396.50037,0,0.10098187,2014,11,1
562,2014-11-01 07:41:36.350,12.213749,84.39957,395.9395,1,0.10057239,2014,11,1
563,2014-11-01 07:41:36.360,12.202445,84.40239,395.63168,0,0.10091714,2014,11,1
564,2014-11-01 07:41:36.370,12.191095,84.40511,396.24945,0,0.100961216,2014,11,1
565,2014-11-01 07:41:36.380,12.179691,84.407745,396.18283,0,0.10098045,2014,11,1
566,2014-11-01 07:41:36.710,12.277124,84.3827,395.64963,1,0.10071996,2014,11,1
567,2014-11-01 07:41:36.770,12.209647,84.40054,396.1594,1,0.10080161,2014,11,1
568,2014-11-01 07:41:36.780,12.198243,84.403175,396.53082,0,0.101010375,2014,11,1
569,2014-11-01 07:41:37.010,12.295678,84.3781,396.39297,0,0.100964144,2014,11,1
570,2014-11-01 07:41:37.020,12.284567,84.38131,395.29825,0,0.10080873,2014,11,1
571,2014-11-01 07:41:37.030,12.273355,84.384445,397.05392,1,0.10081984,2014,11,1
572,2014-11-01 07:41:37.080,12.216806,84.39859,395.74234,1,0.10065331,2014,11,1
573,2014-11-01 07:41:37.320,12.303155,84.376656,396.9596,1,0.10063887,2014,11,1
574,2014-11-01 07:41:37.330,12.291947,84.37979,395.28342,0,0.10098591,2014,11,1
575,2014-11-01 07:41:37.340,12.280675,84.38283,396.03812,1,0.100902125,2014,11,1
576,2014-11-01 07:41:37.740,12.299275,84.37817,397.0668,0,0.10071051,2014,11,1
577,2014-11-01 07:41:37.750,12.288054,84.38109,394.9358,0,0.10090195,2014,11,1
578,2014-11-01 07:41:37.760,12.276753,84.38393,396.075,1,0.10080364,2014,11,1
579,2014-11-01 07:41:38.060,12.295354,84.37928,396.5234,0,0.10079821,2014,11,1
580,2014-11-01 07:41:38.070,12.284008,84.38203,395.63916,0,0.10096671,2014,11,1
581,2014-11-01 07:41:38.080,12.272607,84.38468,397.52563,1,0.10065149,2014,11,1
582,2014-11-01 07:41:38.370,12.30262,84.37745,397.62842,0,0.10020594,2014,11,1
583,2014-11-01 07:41:38.380,12.291219,84.380104,395.67322,0,0.10080462,2014,11,1
584,2014-11-01 07:41:40.010,12.463034,84.336174,392.71652,1,0.10042613,2014,11,1
585,2014-11-01 07:41:40.020,12.451923,84.339424,392.6662,1,0.10056754,2014,11,1
586,2014-11-01 07:41:40.310,12.48156,84.33152,396.569,1,0.101153985,2014,11,1
587,2014-11-01 07:41:40.320,12.470445,84.33478,393.78726,1,0.10067557,2014,11,1
588,2014-11-01 07:41:40.330,12.459228,84.33796,393.44373,1,0.100684606,2014,11,1
589,2014-11-01 07:41:40.340,12.447947,84.34104,392.17715,1,0.10031838,2014,11,1
